Newspaper Title,Issue Date,Page Number,LCCN,City,State,Contributor,Batch,PDF Link
['New-York tribune'],09-22-1873,7,['sn83030214'],['new york'],['new york'],"['Library of Congress, Washington, DC']",['dlc_grass_ver02'],https://tile.loc.gov/storage-services/service/ndnp/dlc/batch_dlc_grass_ver02/data/sn83030214/00206531150/1873092201/0173.pdf
['New-York tribune'],06-07-1873,1,['sn83030214'],['new york'],['new york'],"['Library of Congress, Washington, DC']",['dlc_grass_ver02'],https://tile.loc.gov/storage-services/service/ndnp/dlc/batch_dlc_grass_ver02/data/sn83030214/00206531149/1873060701/0289.pdf
['New-York tribune'],05-20-1873,1,['sn83030214'],['new york'],['new york'],"['Library of Congress, Washington, DC']",['dlc_grass_ver02'],https://tile.loc.gov/storage-services/service/ndnp/dlc/batch_dlc_grass_ver02/data/sn83030214/00206531149/1873052001/0153.pdf
['New-York tribune'],03-11-1873,1,['sn83030214'],['new york'],['new york'],"['Library of Congress, Washington, DC']",['dlc_grass_ver02'],https://tile.loc.gov/storage-services/service/ndnp/dlc/batch_dlc_grass_ver02/data/sn83030214/00206531137/1873031101/0507.pdf
['New-York tribune'],02-05-1873,6,['sn83030214'],['new york'],['new york'],"['Library of Congress, Washington, DC']",['dlc_grass_ver02'],https://tile.loc.gov/storage-services/service/ndnp/dlc/batch_dlc_grass_ver02/data/sn83030214/00206531137/1873020501/0266.pdf
['New-York tribune'],09-23-1872,1,['sn83030214'],['new york'],['new york'],"['Library of Congress, Washington, DC']",['dlc_grass_ver02'],https://tile.loc.gov/storage-services/service/ndnp/dlc/batch_dlc_grass_ver02/data/sn83030214/00206531125/1872092301/0163.pdf
['New-York tribune'],05-07-1872,1,['sn83030214'],['new york'],['new york'],"['Library of Congress, Washington, DC']",['dlc_grass_ver02'],https://tile.loc.gov/storage-services/service/ndnp/dlc/batch_dlc_grass_ver02/data/sn83030214/00206531101/1872050701/0051.pdf
['New-York tribune'],12-15-1874,5,['sn83030214'],['new york'],['new york'],"['Library of Congress, Washington, DC']",['dlc_hugo_ver02'],https://tile.loc.gov/storage-services/service/ndnp/dlc/batch_dlc_hugo_ver02/data/sn83030214/00206531198/1874121501/0655.pdf
['New-York tribune'],12-11-1874,5,['sn83030214'],['new york'],['new york'],"['Library of Congress, Washington, DC']",['dlc_hugo_ver02'],https://tile.loc.gov/storage-services/service/ndnp/dlc/batch_dlc_hugo_ver02/data/sn83030214/00206531198/1874121101/0623.pdf
['New-York tribune'],11-09-1874,1,['sn83030214'],['new york'],['new york'],"['Library of Congress, Washington, DC']",['dlc_hugo_ver02'],https://tile.loc.gov/storage-services/service/ndnp/dlc/batch_dlc_hugo_ver02/data/sn83030214/00206531198/1874110901/0349.pdf
['The New York herald.'],07-23-1874,4,['sn83030313'],['new york'],['new york'],"['Library of Congress, Washington, DC']",['dlc_itchweed_ver01'],https://tile.loc.gov/storage-services/service/ndnp/dlc/batch_dlc_itchweed_ver01/data/sn83030313/00271743877/1874072301/0260.pdf
['The New York herald.'],06-28-1873,3,['sn83030313'],['new york'],['new york'],"['Library of Congress, Washington, DC']",['dlc_houseleek_ver01'],https://tile.loc.gov/storage-services/service/ndnp/dlc/batch_dlc_houseleek_ver01/data/sn83030313/00271743828/1873062801/1208.pdf
['New York dispatch'],07-21-1872,8,['sn85026214'],['new york'],['new york'],"['Library of Congress, Washington, DC']",['dlc_dunbar_ver01'],https://tile.loc.gov/storage-services/service/ndnp/dlc/batch_dlc_dunbar_ver01/data/sn85026214/print0021111020A/1872072101/0008.pdf
['New York dispatch'],05-26-1872,1,['sn85026214'],['new york'],['new york'],"['Library of Congress, Washington, DC']",['dlc_dunbar_ver01'],https://tile.loc.gov/storage-services/service/ndnp/dlc/batch_dlc_dunbar_ver01/data/sn85026214/print0021111020A/1872052601/0001.pdf
['The New York herald.'],02-23-1872,5,['sn83030313'],['new york'],['new york'],"['Library of Congress, Washington, DC']",['dlc_goldenglow_ver01'],https://tile.loc.gov/storage-services/service/ndnp/dlc/batch_dlc_goldenglow_ver01/data/sn83030313/00271743774/1872022301/0654.pdf
['The New York herald.'],11-30-1873,6,['sn83030313'],['new york'],['new york'],"['Library of Congress, Washington, DC']",['dlc_juneberry_ver01'],https://tile.loc.gov/storage-services/service/ndnp/dlc/batch_dlc_juneberry_ver01/data/sn83030313/00271743841/1873113001/0781.pdf
['The New York herald.'],12-04-1873,3,['sn83030313'],['new york'],['new york'],"['Library of Congress, Washington, DC']",['dlc_juneberry_ver01'],https://tile.loc.gov/storage-services/service/ndnp/dlc/batch_dlc_juneberry_ver01/data/sn83030313/00271743841/1873120401/0828.pdf
['New-York tribune'],10-13-1874,1,['sn83030214'],['new york'],['new york'],"['Library of Congress, Washington, DC']",['dlc_hugo_ver02'],https://tile.loc.gov/storage-services/service/ndnp/dlc/batch_dlc_hugo_ver02/data/sn83030214/00206531198/1874101301/0115.pdf
['New-York tribune'],04-12-1873,3,['sn83030214'],['new york'],['new york'],"['Library of Congress, Washington, DC']",['dlc_grass_ver02'],https://tile.loc.gov/storage-services/service/ndnp/dlc/batch_dlc_grass_ver02/data/sn83030214/00206531137/1873041201/0749.pdf
['The New York herald.'],06-25-1874,5,['sn83030313'],['new york'],['new york'],"['Library of Congress, Washington, DC']",['dlc_houseleek_ver01'],https://tile.loc.gov/storage-services/service/ndnp/dlc/batch_dlc_houseleek_ver01/data/sn83030313/00271743865/1874062501/1142.pdf
['The New York herald.'],07-17-1872,5,['sn83030313'],['new york'],['new york'],"['Library of Congress, Washington, DC']",['dlc_itchweed_ver01'],https://tile.loc.gov/storage-services/service/ndnp/dlc/batch_dlc_itchweed_ver01/data/sn83030313/00271743798/1872071701/0199.pdf
['The New York herald.'],02-20-1874,10,['sn83030313'],['new york'],['new york'],"['Library of Congress, Washington, DC']",['dlc_goldenglow_ver01'],https://tile.loc.gov/storage-services/service/ndnp/dlc/batch_dlc_goldenglow_ver01/data/sn83030313/00271743853/1874022001/0590.pdf
['The New York herald.'],01-26-1872,10,['sn83030313'],['new york'],['new york'],"['Library of Congress, Washington, DC']",['dlc_goldenglow_ver01'],https://tile.loc.gov/storage-services/service/ndnp/dlc/batch_dlc_goldenglow_ver01/data/sn83030313/00271743774/1872012601/0319.pdf
['The New York herald.'],01-03-1874,8,['sn83030313'],['new york'],['new york'],"['Library of Congress, Washington, DC']",['dlc_goldenglow_ver01'],https://tile.loc.gov/storage-services/service/ndnp/dlc/batch_dlc_goldenglow_ver01/data/sn83030313/00271743853/1874010301/0042.pdf
['New York dispatch'],05-18-1873,4,['sn85026214'],['new york'],['new york'],"['Library of Congress, Washington, DC']",['dlc_eliot_ver01'],https://tile.loc.gov/storage-services/service/ndnp/dlc/batch_dlc_eliot_ver01/data/sn85026214/print00205958198/1873051801/0004.pdf
['New-York tribune'],09-19-1873,2,['sn83030214'],['new york'],['new york'],"['Library of Congress, Washington, DC']",['dlc_grass_ver02'],https://tile.loc.gov/storage-services/service/ndnp/dlc/batch_dlc_grass_ver02/data/sn83030214/00206531150/1873091901/0148.pdf
['New-York tribune'],11-04-1872,1,['sn83030214'],['new york'],['new york'],"['Library of Congress, Washington, DC']",['dlc_grass_ver02'],https://tile.loc.gov/storage-services/service/ndnp/dlc/batch_dlc_grass_ver02/data/sn83030214/00206531125/1872110401/0471.pdf
['New-York tribune'],01-19-1872,1,['sn83030214'],['new york'],['new york'],"['Library of Congress, Washington, DC']",['dlc_grass_ver02'],https://tile.loc.gov/storage-services/service/ndnp/dlc/batch_dlc_grass_ver02/data/sn83030214/00206531113/1872011901/0139.pdf
['New-York tribune'],07-17-1872,1,['sn83030214'],['new york'],['new york'],"['Library of Congress, Washington, DC']",['dlc_grass_ver02'],https://tile.loc.gov/storage-services/service/ndnp/dlc/batch_dlc_grass_ver02/data/sn83030214/00206531101/1872071701/0567.pdf
['The New York herald.'],05-19-1874,10,['sn83030313'],['new york'],['new york'],"['Library of Congress, Washington, DC']",['dlc_houseleek_ver01'],https://tile.loc.gov/storage-services/service/ndnp/dlc/batch_dlc_houseleek_ver01/data/sn83030313/00271743865/1874051901/0683.pdf
['The New York herald.'],06-24-1874,4,['sn83030313'],['new york'],['new york'],"['Library of Congress, Washington, DC']",['dlc_houseleek_ver01'],https://tile.loc.gov/storage-services/service/ndnp/dlc/batch_dlc_houseleek_ver01/data/sn83030313/00271743865/1874062401/1129.pdf
['The New York herald.'],06-16-1873,5,['sn83030313'],['new york'],['new york'],"['Library of Congress, Washington, DC']",['dlc_houseleek_ver01'],https://tile.loc.gov/storage-services/service/ndnp/dlc/batch_dlc_houseleek_ver01/data/sn83030313/00271743828/1873061601/1056.pdf
['The New York herald.'],06-28-1873,5,['sn83030313'],['new york'],['new york'],"['Library of Congress, Washington, DC']",['dlc_houseleek_ver01'],https://tile.loc.gov/storage-services/service/ndnp/dlc/batch_dlc_houseleek_ver01/data/sn83030313/00271743828/1873062801/1210.pdf
['New York dispatch'],03-24-1872,4,['sn85026214'],['new york'],['new york'],"['Library of Congress, Washington, DC']",['dlc_dunbar_ver01'],https://tile.loc.gov/storage-services/service/ndnp/dlc/batch_dlc_dunbar_ver01/data/sn85026214/print0021111020A/1872032401/0004.pdf
['The New York herald.'],01-20-1873,3,['sn83030313'],['new york'],['new york'],"['Library of Congress, Washington, DC']",['dlc_goldenglow_ver01'],https://tile.loc.gov/storage-services/service/ndnp/dlc/batch_dlc_goldenglow_ver01/data/sn83030313/00271743816/1873012001/0234.pdf
['New-York tribune'],04-09-1872,5,['sn83030214'],['new york'],['new york'],"['Library of Congress, Washington, DC']",['dlc_grass_ver02'],https://tile.loc.gov/storage-services/service/ndnp/dlc/batch_dlc_grass_ver02/data/sn83030214/00206531113/1872040901/0711.pdf
['The New York herald.'],04-08-1872,3,['sn83030313'],['new york'],['new york'],"['Library of Congress, Washington, DC']",['dlc_houseleek_ver01'],https://tile.loc.gov/storage-services/service/ndnp/dlc/batch_dlc_houseleek_ver01/data/sn83030313/00271743786/1872040801/0113.pdf
['The New York herald.'],09-19-1873,7,['sn83030313'],['new york'],['new york'],"['Library of Congress, Washington, DC']",['dlc_itchweed_ver01'],https://tile.loc.gov/storage-services/service/ndnp/dlc/batch_dlc_itchweed_ver01/data/sn83030313/0027174383A/1873091901/0973.pdf
['The New York herald.'],01-12-1873,4,['sn83030313'],['new york'],['new york'],"['Library of Congress, Washington, DC']",['dlc_goldenglow_ver01'],https://tile.loc.gov/storage-services/service/ndnp/dlc/batch_dlc_goldenglow_ver01/data/sn83030313/00271743816/1873011201/0139.pdf
['New-York tribune'],08-31-1874,2,['sn83030214'],['new york'],['new york'],"['Library of Congress, Washington, DC']",['dlc_hugo_ver02'],https://tile.loc.gov/storage-services/service/ndnp/dlc/batch_dlc_hugo_ver02/data/sn83030214/00206531186/1874083101/0476.pdf
['New-York tribune'],08-03-1872,5,['sn83030214'],['new york'],['new york'],"['Library of Congress, Washington, DC']",['dlc_grass_ver02'],https://tile.loc.gov/storage-services/service/ndnp/dlc/batch_dlc_grass_ver02/data/sn83030214/00206531101/1872080301/0691.pdf
['The New York herald.'],01-18-1872,11,['sn83030313'],['new york'],['new york'],"['Library of Congress, Washington, DC']",['dlc_goldenglow_ver01'],https://tile.loc.gov/storage-services/service/ndnp/dlc/batch_dlc_goldenglow_ver01/data/sn83030313/00271743774/1872011801/0224.pdf
['New-York tribune'],01-13-1873,2,['sn83030214'],['new york'],['new york'],"['Library of Congress, Washington, DC']",['dlc_grass_ver02'],https://tile.loc.gov/storage-services/service/ndnp/dlc/batch_dlc_grass_ver02/data/sn83030214/00206531137/1873011301/0090.pdf
['The sun.'],01-24-1873,2,['sn83030272'],['new york'],['new york'],"['The New York Public Library, Astor, Lenox and Tilden Foundation']",['nn_brown_ver01'],https://tile.loc.gov/storage-services/service/ndnp/nn/batch_nn_brown_ver01/data/sn83030272/00206536147/1873012401/0776.pdf
['New York dispatch'],01-19-1873,7,['sn85026214'],['new york'],['new york'],"['Library of Congress, Washington, DC']",['dlc_eliot_ver01'],https://tile.loc.gov/storage-services/service/ndnp/dlc/batch_dlc_eliot_ver01/data/sn85026214/print00205958198/1873011901/0007.pdf
['New York dispatch'],08-10-1873,2,['sn85026214'],['new york'],['new york'],"['Library of Congress, Washington, DC']",['dlc_eliot_ver01'],https://tile.loc.gov/storage-services/service/ndnp/dlc/batch_dlc_eliot_ver01/data/sn85026214/print00205958198/1873081001/0002.pdf
['The sun.'],06-09-1874,2,['sn83030272'],['new york'],['new york'],"['The New York Public Library, Astor, Lenox and Tilden Foundation']",['nn_brown_ver01'],https://tile.loc.gov/storage-services/service/ndnp/nn/batch_nn_brown_ver01/data/sn83030272/00206533456/1874060901/0605.pdf
['The sun.'],08-11-1873,2,['sn83030272'],['new york'],['new york'],"['The New York Public Library, Astor, Lenox and Tilden Foundation']",['nn_brown_ver01'],https://tile.loc.gov/storage-services/service/ndnp/nn/batch_nn_brown_ver01/data/sn83030272/00206536159/1873081101/0478.pdf
['The sun.'],01-13-1873,2,['sn83030272'],['new york'],['new york'],"['The New York Public Library, Astor, Lenox and Tilden Foundation']",['nn_brown_ver01'],https://tile.loc.gov/storage-services/service/ndnp/nn/batch_nn_brown_ver01/data/sn83030272/00206536147/1873011301/0736.pdf
['The sun.'],03-07-1872,2,['sn83030272'],['new york'],['new york'],"['The New York Public Library, Astor, Lenox and Tilden Foundation']",['nn_brown_ver01'],https://tile.loc.gov/storage-services/service/ndnp/nn/batch_nn_brown_ver01/data/sn83030272/00206536135/1872030701/0665.pdf
['The sun.'],12-14-1872,2,['sn83030272'],['new york'],['new york'],"['The New York Public Library, Astor, Lenox and Tilden Foundation']",['nn_brown_ver01'],https://tile.loc.gov/storage-services/service/ndnp/nn/batch_nn_brown_ver01/data/sn83030272/00206536147/1872121401/0623.pdf
['The sun.'],07-10-1873,4,['sn83030272'],['new york'],['new york'],"['The New York Public Library, Astor, Lenox and Tilden Foundation']",['nn_brown_ver01'],https://tile.loc.gov/storage-services/service/ndnp/nn/batch_nn_brown_ver01/data/sn83030272/00206536159/1873071001/0370.pdf
['The sun.'],09-09-1872,1,['sn83030272'],['new york'],['new york'],"['The New York Public Library, Astor, Lenox and Tilden Foundation']",['nn_brown_ver01'],https://tile.loc.gov/storage-services/service/ndnp/nn/batch_nn_brown_ver01/data/sn83030272/00206536147/1872090901/0254.pdf
